Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase activity (GO:0043551),1/35,0.0578597038845059,0.1523983271957969,0,0,17.764705882352942,50.624688080382775,WDR81
GO_Biological_Process_2021,regulation of protein polymerization (GO:0032271),1/35,0.0578597038845059,0.1523983271957969,0,0,17.764705882352942,50.624688080382775,GBA2
GO_Biological_Process_2021,regulation of cardiac muscle contraction (GO:0055117),1/36,0.0594641466155627,0.1538765197507983,0,0,17.256277056277057,48.70380102145059,PIK3CG
GO_Biological_Process_2021,regulation of embryonic development (GO:0045995),1/36,0.0594641466155627,0.1538765197507983,0,0,17.256277056277057,48.70380102145059,DAG1
GO_Biological_Process_2021,skeletal muscle tissue development (GO:0007519),1/37,0.0610659373084562,0.1539696709914066,0,0,16.776094276094277,46.90262214500739,SIX4
GO_Biological_Process_2021,lysosome localization (GO:0032418),1/37,0.0610659373084562,0.1539696709914066,0,0,16.776094276094277,46.90262214500739,PIK3CG
GO_Biological_Process_2021,"phagocytosis, engulfment (GO:0006911)",1/37,0.0610659373084562,0.1539696709914066,0,0,16.776094276094277,46.90262214500739,BIN2
GO_Biological_Process_2021,axonogenesis (GO:0007409),2/240,0.0625914898065732,0.1553462072022423,0,0,5.180672268907563,14.356295392341954,DAG1;EVL
GO_Biological_Process_2021,lymphocyte proliferation (GO:0046651),1/38,0.0626650801934469,0.1553462072022423,0,0,16.321867321867323,45.21077142395581,PIK3CG
GO_Biological_Process_2021,cellular response to ketone (GO:1901655),1/39,0.0642615795326353,0.1553866062469461,0,0,15.891547049441789,43.619012587141874,MAP4K1
GO_Biological_Process_2021,membrane protein proteolysis (GO:0033619),1/39,0.0642615795326353,0.1553866062469461,0,0,15.891547049441789,43.619012587141874,DAG1
GO_Biological_Process_2021,regulation of nitric-oxide synthase activity (GO:0050999),1/39,0.0642615795326353,0.1553866062469461,0,0,15.891547049441789,43.619012587141874,SPR
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),3/547,0.0651556126944175,0.1554188373528402,0,0,3.455052182163188,9.435667451732764,SIX4;IKZF1;PTPRK
GO_Biological_Process_2021,regulation of microtubule polymerization (GO:0031113),1/40,0.0658554395562882,0.1554188373528402,0,0,15.483294483294484,42.11910145434464,GBA2
GO_Biological_Process_2021,negative regulation of protein kinase B signaling (GO:0051898),1/40,0.0658554395562882,0.1554188373528402,0,0,15.483294483294484,42.11910145434464,DAG1
GO_Biological_Process_2021,mitochondrial gene expression (GO:0140053),1/42,0.0690352585528232,0.1589578240988304,0,0,14.726533628972652,39.36605534679617,MRPS18B
GO_Biological_Process_2021,phosphatidylinositol phosphate biosynthetic process (GO:0046854),1/42,0.0690352585528232,0.1589578240988304,0,0,14.726533628972652,39.36605534679617,PIK3CG
GO_Biological_Process_2021,male gonad development (GO:0008584),1/43,0.0706212259710222,0.1589578240988304,0,0,14.375180375180376,38.10033066830352,SIX4
GO_Biological_Process_2021,regulation of cell-cell adhesion (GO:0022407),1/43,0.0706212259710222,0.1589578240988304,0,0,14.375180375180376,38.10033066830352,FERMT3
GO_Biological_Process_2021,development of primary male sexual characteristics (GO:0046546),1/43,0.0706212259710222,0.1589578240988304,0,0,14.375180375180376,38.10033066830352,SIX4
GO_Biological_Process_2021,myofibril assembly (GO:0030239),1/43,0.0706212259710222,0.1589578240988304,0,0,14.375180375180376,38.10033066830352,SIX4
GO_Biological_Process_2021,lymphocyte chemotaxis (GO:0048247),1/44,0.0722045709465874,0.1589578240988304,0,0,14.04016913319239,36.90110155975086,PIK3CG
GO_Biological_Process_2021,neurogenesis (GO:0022008),1/44,0.0722045709465874,0.1589578240988304,0,0,14.04016913319239,36.90110155975086,SIX4
GO_Biological_Process_2021,positive regulation of stress fiber assembly (GO:0051496),1/44,0.0722045709465874,0.1589578240988304,0,0,14.04016913319239,36.90110155975086,EVL
GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),2/267,0.0753537322139057,0.1634721033891,0,0,4.646462264150943,12.013715444206849,BIN2;FERMT3
GO_Biological_Process_2021,erythrocyte differentiation (GO:0030218),1/46,0.0753634103759918,0.1634721033891,0,0,13.414814814814816,34.683110213712276,IKZF1
GO_Biological_Process_2021,epidermal growth factor receptor signaling pathway (GO:0007173),1/47,0.0769389132204837,0.1644708652177007,0,0,13.122529644268775,33.655922697718275,BRAF
GO_Biological_Process_2021,glycosphingolipid metabolic process (GO:0006687),1/47,0.0769389132204837,0.1644708652177007,0,0,13.122529644268775,33.655922697718275,GBA2
GO_Biological_Process_2021,substrate adhesion-dependent cell spreading (GO:0034446),1/48,0.0785118103925955,0.1648437532396549,0,0,12.842682140554482,32.6782845194062,FERMT3
GO_Biological_Process_2021,cellular response to alcohol (GO:0097306),1/48,0.0785118103925955,0.1648437532396549,0,0,12.842682140554482,32.6782845194062,MAP4K1
GO_Biological_Process_2021,positive regulation of MAPK cascade (GO:0043410),2/274,0.0787897261247164,0.1648437532396549,0,0,4.525275735294118,11.49860196644874,BRAF;PIK3CG
GO_Biological_Process_2021,secondary alcohol metabolic process (GO:1902652),1/49,0.080082106093531,0.1652043447384031,0,0,12.57449494949495,31.746863166533927,GBA2
GO_Biological_Process_2021,positive regulation of actin filament polymerization (GO:0030838),1/49,0.080082106093531,0.1652043447384031,0,0,12.57449494949495,31.746863166533927,EVL
GO_Biological_Process_2021,actin polymerization or depolymerization (GO:0008154),1/50,0.0816498044624026,0.1658675564574888,0,0,12.317254174397032,30.85861216573232,EVL
GO_Biological_Process_2021,gonad development (GO:0008406),1/51,0.0832149096803673,0.1658675564574888,0,0,12.07030303030303,30.01074137690565,SIX4
GO_Biological_Process_2021,inositol lipid-mediated signaling (GO:0048017),1/51,0.0832149096803673,0.1658675564574888,0,0,12.07030303030303,30.01074137690565,PIK3CG
GO_Biological_Process_2021,regulation of epithelial cell migration (GO:0010632),1/51,0.0832149096803673,0.1658675564574888,0,0,12.07030303030303,30.01074137690565,EVL
GO_Biological_Process_2021,positive regulation of actin filament bundle assembly (GO:0032233),1/51,0.0832149096803673,0.1658675564574888,0,0,12.07030303030303,30.01074137690565,EVL
GO_Biological_Process_2021,glycolipid metabolic process (GO:0006664),1/52,0.0847774259189093,0.1667289376405216,0,0,11.833036244800953,29.20069090925436,GBA2
GO_Biological_Process_2021,myeloid cell differentiation (GO:0030099),1/52,0.0847774259189093,0.1667289376405216,0,0,11.833036244800953,29.20069090925436,IKZF1
GO_Biological_Process_2021,blood vessel morphogenesis (GO:0048514),1/56,0.0910016838323946,0.17661511006945,0,0,10.970247933884297,26.29433790784365,CCM2
GO_Biological_Process_2021,sensory organ development (GO:0007423),1/56,0.0910016838323946,0.17661511006945,0,0,10.970247933884297,26.29433790784365,SIX4
GO_Biological_Process_2021,MAPK cascade (GO:0000165),2/303,0.09353189700566,0.1794561337204084,0,0,4.083264119601329,9.675101423374004,BRAF;CCM2
GO_Biological_Process_2021,nucleosome assembly (GO:0006334),1/58,0.0940983864773611,0.1794561337204084,0,0,10.584263689526848,25.015000999516023,BRD2
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),4/1025,0.0942905109378416,0.1794561337204084,0,0,2.474045053868756,5.842147448147394,MAP4K1;BRD2;BRAF;PTPRK
GO_Biological_Process_2021,response to reactive oxygen species (GO:0000302),1/59,0.0956428956559787,0.1797111733663295,0,0,10.401253918495298,24.41313526094926,PTPRK
GO_Biological_Process_2021,selective autophagy (GO:0061912),1/59,0.0956428956559787,0.1797111733663295,0,0,10.401253918495298,24.41313526094926,WDR81
GO_Biological_Process_2021,stress-activated MAPK cascade (GO:0051403),1/62,0.1002611038170164,0.1871963647216446,0,0,9.88822652757079,22.742698109668584,CCM2
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),1/63,0.1017954137512644,0.1876852941038937,0,0,9.728250244379277,22.227011088447156,PTPRK
GO_Biological_Process_2021,positive regulation of Ras protein signal transduction (GO:0046579),1/63,0.1017954137512644,0.1876852941038937,0,0,9.728250244379277,22.227011088447156,PIK3CG
GO_Biological_Process_2021,plasma membrane organization (GO:0007009),1/64,0.1033271840716739,0.1893262068394026,0,0,9.573352573352574,21.73012010811059,BIN2
GO_Biological_Process_2021,ERBB signaling pathway (GO:0038127),1/66,0.1063831222729791,0.1937223522872151,0,0,9.277855477855478,20.78896814571847,BRAF
GO_Biological_Process_2021,positive regulation of protein polymerization (GO:0032273),1/69,0.1109480843223666,0.1949991765311025,0,0,8.867201426024955,19.49625278180184,EVL
GO_Biological_Process_2021,cell chemotaxis (GO:0060326),1/69,0.1109480843223666,0.1949991765311025,0,0,8.867201426024955,19.49625278180184,BIN2
GO_Biological_Process_2021,positive regulation of MAP kinase activity (GO:0043406),1/69,0.1109480843223666,0.1949991765311025,0,0,8.867201426024955,19.49625278180184,PIK3CG
GO_Biological_Process_2021,cellular response to calcium ion (GO:0071277),1/69,0.1109480843223666,0.1949991765311025,0,0,8.867201426024955,19.49625278180184,BRAF
GO_Biological_Process_2021,cellular response to light stimulus (GO:0071482),1/70,0.1124647024724832,0.1949991765311025,0,0,8.738252086078173,19.094093242672443,PTPRK
GO_Biological_Process_2021,establishment of protein localization to membrane (GO:0090150),1/70,0.1124647024724832,0.1949991765311025,0,0,8.738252086078173,19.094093242672443,BRAF
GO_Biological_Process_2021,sterol metabolic process (GO:0016125),1/70,0.1124647024724832,0.1949991765311025,0,0,8.738252086078173,19.094093242672443,GBA2
GO_Biological_Process_2021,neutrophil chemotaxis (GO:0030593),1/70,0.1124647024724832,0.1949991765311025,0,0,8.738252086078173,19.094093242672443,PIK3CG
GO_Biological_Process_2021,negative regulation of neuron apoptotic process (GO:0043524),1/71,0.113978809438675,0.1949991765311025,0,0,8.612987012987013,18.70519192889038,SIX4
