Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2019_Human,"Parathyroid hormone synthesis, secretion and action",1/106,0.1654214192350236,0.3033893078581703,0,0,5.731890331890332,10.313155296299051,BRAF
KEGG_2019_Human,Cholinergic synapse,1/112,0.1739440504237815,0.3033893078581703,0,0,5.42042042042042,9.48043229213069,PIK3CG
KEGG_2019_Human,Toxoplasmosis,1/113,0.1753562518555918,0.3033893078581703,0,0,5.371753246753247,9.351876727319317,PIK3CG
KEGG_2019_Human,Serotonergic synapse,1/113,0.1753562518555918,0.3033893078581703,0,0,5.371753246753247,9.351876727319317,BRAF
KEGG_2019_Human,Neurotrophin signaling pathway,1/119,0.1837803814818585,0.3033893078581703,0,0,5.0970724191063175,8.634511084636353,BRAF
KEGG_2019_Human,Natural killer cell mediated cytotoxicity,1/131,0.2003787929533847,0.3033893078581703,0,0,4.623776223776224,7.432931766422354,BRAF
KEGG_2019_Human,Vascular smooth muscle contraction,1/132,0.2017471095290741,0.3033893078581703,0,0,4.588248901226001,7.344594917705255,BRAF
KEGG_2019_Human,FoxO signaling pathway,1/132,0.2017471095290741,0.3033893078581703,0,0,4.588248901226001,7.344594917705255,BRAF
KEGG_2019_Human,Insulin signaling pathway,1/137,0.208554674817007,0.3033893078581703,0,0,4.418449197860962,6.926157902930394,BRAF
KEGG_2019_Human,Apelin signaling pathway,1/137,0.208554674817007,0.3033893078581703,0,0,4.418449197860962,6.926157902930394,PIK3CG
KEGG_2019_Human,Adrenergic signaling in cardiomyocytes,1/145,0.2193297345008527,0.3033893078581703,0,0,4.171296296296297,6.328603329184445,PIK3CG
KEGG_2019_Human,Breast cancer,1/147,0.2220011716437128,0.3033893078581703,0,0,4.113740141137401,6.191477649955823,BRAF
KEGG_2019_Human,Phospholipase D signaling pathway,1/148,0.2233335608171347,0.3033893078581703,0,0,4.085549371263657,6.124601454172748,PIK3CG
KEGG_2019_Human,Gastric cancer,1/149,0.2246637351676842,0.3033893078581703,0,0,4.057739557739557,6.058815869951993,BRAF
KEGG_2019_Human,mTOR signaling pathway,1/152,0.2286410049055137,0.3033893078581703,0,0,3.9765201685731486,5.867761788471754,BRAF
KEGG_2019_Human,Oxytocin signaling pathway,1/153,0.2299623555726211,0.3033893078581703,0,0,3.9501594896331738,5.806101060955312,PIK3CG
KEGG_2019_Human,Cushing syndrome,1/155,0.2325984693579306,0.3033893078581703,0,0,3.898465171192444,5.685683857821177,BRAF
KEGG_2019_Human,Hepatitis C,1/155,0.2325984693579306,0.3033893078581703,0,0,3.898465171192444,5.685683857821177,BRAF
KEGG_2019_Human,Hepatitis B,1/163,0.2430556081085757,0.3055358514021857,0,0,3.7044519266741487,5.239817675473846,BRAF
KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.2469412681410595,0.3055358514021857,0,0,3.6365472910927457,5.0860923201364825,PIK3CG
KEGG_2019_Human,Hepatocellular carcinoma,1/168,0.249520945311785,0.3055358514021857,0,0,3.5926329159862096,4.987337627893559,BRAF
KEGG_2019_Human,Alcoholism,1/180,0.2648198375726118,0.3142561564604141,0,0,3.3497545285254784,4.450837407801211,BRAF
KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,1/186,0.2723553355990256,0.3142561564604141,0,0,3.24013104013104,4.214268934435581,PIK3CG
KEGG_2019_Human,Transcriptional misregulation in cancer,1/186,0.2723553355990256,0.3142561564604141,0,0,3.24013104013104,4.214268934435581,SIX4
KEGG_2019_Human,Focal adhesion,1/199,0.28842595986306,0.3171114814099686,0,0,3.025405570860116,3.761537767378229,BRAF
KEGG_2019_Human,Viral carcinogenesis,1/201,0.2908675859437021,0.3171114814099686,0,0,2.9948484848484846,3.698299899624504,MRPS18B
KEGG_2019_Human,Proteoglycans in cancer,1/201,0.2908675859437021,0.3171114814099686,0,0,2.9948484848484846,3.698299899624504,BRAF
KEGG_2019_Human,Rap1 signaling pathway,1/206,0.2969361295229932,0.3171114814099686,0,0,2.9210643015521063,3.5468679046366653,BRAF
KEGG_2019_Human,cAMP signaling pathway,1/212,0.3041518657164141,0.3171114814099686,0,0,2.837139164153382,3.3768428817219376,BRAF
KEGG_2019_Human,Regulation of actin cytoskeleton,1/214,0.3065410986963029,0.3171114814099686,0,0,2.8102148242993312,3.322807681663032,BRAF
KEGG_2019_Human,PI3K-Akt signaling pathway,1/354,0.4553949611457212,0.4631135198092079,0,0,1.6836638338054768,1.3243534550832856,PIK3CG
KEGG_2019_Human,Pathways in cancer,1/530,0.5990489434767423,0.5990489434767423,0,0,1.113421550094518,0.5705305361176252,BRAF
